CASENBR,ITERLVL,CDFCLEVN,CDFCLRCV,CDOFCRCV,CDSTATUS,STATRSN1,STATRSN2,STATRSN3,STATRSN4,STATRSN5,CDSUB1PR,CDSUB1SC,sdtdue,sdtstat,sitdtrcv,accept,reject,deny,grant,other,submit,filed,diffreg_filed,diffinst,closed,comptime,timely,diffreg_answer,overdue,untimely,resubmit,noinfres,attachmt,wronglvl,otherrej,cdsub1cb,subcount,rejcount,cldclocount,clgacccount,earliest_sitdtrcv,latest_sdtstat,days_between
238151,A,OTV,OTV,BOP,CLD,DNY,,,,,32,Z,2001-09-11,2001-08-28,2001-07-13,0,0,1,0,0,1,1,,0.0,1,46.0,1.0,,,,,,,,,32Z,3,0,3,0,2001-04-25,2001-08-28,125
243547,R,RBK,RBK,NER,CLD,DNY,,,,,20,C,2001-08-12,2001-08-10,2001-07-13,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20C,2,1,1,0,2001-06-29,2001-08-10,42
244219,F,BRO,BRO,BRO,REJ,WRL,OTH,,,,20,D,,2001-07-13,2001-07-13,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,20D,1,1,0,0,2001-07-13,2001-07-13,0
243966,F,OTV,OTV,OTV,CLD,DNY,,,,,34,Z,2001-08-02,2001-07-19,2001-07-13,0,0,1,0,0,1,1,,0.0,1,6.0,1.0,,,,,,,,,34Z,2,1,1,0,2001-07-11,2001-07-19,8
244269,F,OTV,OTV,OTV,REJ,OTH,WRL,,,,25,C,,2001-07-13,2001-07-13,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,25C,1,1,0,0,2001-07-13,2001-07-13,0
241790,R,BRO,BRO,NER,REJ,FRM,INS,OTH,,,26,B,,2001-07-17,2001-07-13,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,26B,2,2,0,0,2001-06-06,2001-07-17,41
243978,F,OTV,OTV,OTV,CLD,DNY,,,,,20,Z,2001-08-02,2001-07-24,2001-07-13,0,0,1,0,0,1,1,,0.0,1,11.0,1.0,,,,,,,,,20Z,2,1,1,0,2001-07-11,2001-07-24,13
243964,F,OTV,OTV,OTV,CLG,PAR,,,,,13,C,2001-08-02,2001-07-24,2001-07-13,0,0,0,1,0,1,1,,0.0,1,11.0,1.0,,,,,,,,,13C,2,1,0,1,2001-07-11,2001-07-24,13
243151,A,BRO,FAI,BOP,REJ,UTR,,,,,20,C,,2001-07-13,2001-07-13,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,20C,2,2,0,0,2001-06-26,2001-07-13,17
240517,A,OTV,OTV,BOP,CLD,DNY,,,,,20,D,2001-09-11,2001-08-30,2001-07-13,0,0,1,0,0,1,1,,0.0,1,48.0,1.0,,,,,,,,,20D,3,1,2,0,2001-05-21,2001-08-30,101
244521,R,BRO,BRO,NER,CLG,PAR,,,,,20,A,2001-08-12,2001-08-10,2001-07-13,0,0,0,1,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20A,1,0,0,1,2001-07-13,2001-08-10,28
244228,F,OTV,OTV,OTV,CLD,DNY,,,,,22,Z,2001-08-02,2001-07-30,2001-07-13,0,0,1,0,0,1,1,,0.0,1,17.0,1.0,,,,,,,,,22Z,1,0,1,0,2001-07-13,2001-07-30,17
244562,F,NYM,NYM,NYM,CLD,DNY,,,,,34,A,2001-08-01,2001-08-02,2001-07-12,0,0,1,0,0,1,1,,0.0,1,21.0,0.0,,,,,,,,,34A,1,0,1,0,2001-07-12,2001-08-02,21
244526,R,RBK,RBK,NER,CLD,DNY,,,,,20,D,2001-08-11,2001-08-10,2001-07-12,0,0,1,0,0,1,1,0.0,0.0,1,29.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2001-07-12,2001-08-10,29
244165,F,BRO,BRO,BRO,REJ,CON,INF,RSF,,,16,F,,2001-07-11,2001-07-11,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,16F,1,1,0,0,2001-07-11,2001-07-11,0
243955,F,RBK,RBK,RBK,CLD,DNY,,,,,12,E,2001-07-31,2001-07-30,2001-07-11,0,0,1,0,0,1,1,,0.0,1,19.0,1.0,,,,,,,,,12E,1,0,1,0,2001-07-11,2001-07-30,19
239170,A,OTV,OTV,BOP,CLD,DNY,,,,,13,I,2001-09-09,2001-08-24,2001-07-11,0,0,1,0,0,1,1,,0.0,1,44.0,1.0,,,,,,,,,13I,3,0,3,0,2001-05-08,2001-08-24,108
243969,F,OTV,OTV,OTV,REJ,OTH,,,,,13,Z,,2001-07-11,2001-07-11,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,13Z,1,1,0,0,2001-07-11,2001-07-11,0
244135,R,RBK,RBK,NER,REJ,OTH,,,,,25,D,,2001-07-11,2001-07-11,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,25D,1,1,0,0,2001-07-11,2001-07-11,0
239168,A,OTV,OTV,BOP,CLD,DNY,,,,,13,I,2001-09-09,2001-08-24,2001-07-11,0,0,1,0,0,1,1,,0.0,1,44.0,1.0,,,,,,,,,13I,3,0,3,0,2001-05-08,2001-08-24,108
244040,F,NYM,NYM,NYM,CLG,GRT,,,,,24,A,2001-07-31,2001-07-30,2001-07-11,0,0,0,1,0,1,1,,0.0,1,19.0,1.0,,,,,,,,,24A,1,0,0,1,2001-07-11,2001-07-30,19
244039,F,NYM,NYM,NYM,CLG,GRT,,,,,16,F,2001-07-31,2001-07-30,2001-07-11,0,0,0,1,0,1,1,,0.0,1,19.0,1.0,,,,,,,,,16F,1,0,0,1,2001-07-11,2001-07-30,19
244158,F,NYM,NYM,NYM,REJ,OTH,RSF,,,,34,A,,2001-07-12,2001-07-10,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,34A,1,1,0,0,2001-07-10,2001-07-12,2
243820,F,RBK,RBK,RBK,CLD,DNY,,,,,13,B,2001-07-30,2001-07-25,2001-07-10,0,0,1,0,0,1,1,,0.0,1,15.0,1.0,,,,,,,,,13B,1,0,1,0,2001-07-10,2001-07-25,15
244027,R,BRO,BRO,NER,REJ,FRM,MLT,INS,,,25,Z,,2001-07-11,2001-07-10,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25Z,1,1,0,0,2001-07-10,2001-07-11,1
240958,R,RBK,RBK,NER,CLG,GRT,,,,,26,A,2001-08-08,2001-08-06,2001-07-09,0,0,0,1,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,26A,2,0,1,1,2001-05-31,2001-08-06,67
243801,F,BRO,BRO,BRO,REJ,CON,INF,RSF,,,22,Z,,2001-07-09,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,22Z,1,1,0,0,2001-07-09,2001-07-09,0
239501,A,CNK,BRO,BOP,REJ,ONE,CPG,RAP,RSA,,20,E,,2001-07-09,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,20E,2,1,1,0,2001-05-09,2001-07-09,61
237488,A,RBK,RBK,BOP,CLD,DNY,,,,,26,Z,2001-08-18,2001-08-01,2001-07-09,0,0,1,0,0,1,1,,0.0,1,23.0,1.0,,,,,,,,,26Z,4,1,3,0,2001-04-17,2001-08-01,106
244155,F,NYM,NYM,NYM,CLO,WDN,,,,,18,A,2001-07-29,2001-11-15,2001-07-09,0,0,0,0,1,1,1,,0.0,1,129.0,0.0,,,,,,,,,18A,1,0,1,0,2001-07-09,2001-11-15,129
244083,F,NYM,NYM,NYM,CLG,GRT,,,,,33,H,2001-07-29,2001-07-30,2001-07-09,0,0,0,1,0,1,1,,0.0,1,21.0,0.0,,,,,,,,,33H,1,0,0,1,2001-07-09,2001-07-30,21
244045,F,NYM,NYM,NYM,CLD,DNY,,,,,25,G,2001-07-29,2001-07-30,2001-07-09,0,0,1,0,0,1,1,,0.0,1,21.0,0.0,,,,,,,,,25G,1,0,1,0,2001-07-09,2001-07-30,21
244057,F,NYM,NYM,NYM,CLD,DNY,,,,,34,A,2001-07-29,2001-07-24,2001-07-09,0,0,1,0,0,1,1,,0.0,1,15.0,1.0,,,,,,,,,34A,1,0,1,0,2001-07-09,2001-07-24,15
240024,A,NYM,NYM,BOP,REJ,UTF,,,,,26,Z,,2001-07-09,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,26Z,4,4,0,0,2001-05-17,2001-07-09,53
239922,A,NYM,NYM,BOP,REJ,UTF,,,,,33,H,,2001-07-09,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,33H,4,4,0,0,2001-05-17,2001-07-09,53
244058,F,NYM,NYM,NYM,CLO,WDN,,,,,34,A,2001-07-29,2001-07-26,2001-07-09,0,0,0,0,1,1,1,,0.0,1,17.0,1.0,,,,,,,,,34A,1,0,1,0,2001-07-09,2001-07-26,17
244038,F,NYM,NYM,NYM,CLG,GRT,,,,,26,B,2001-07-29,2001-07-30,2001-07-09,0,0,0,1,0,1,1,,0.0,1,21.0,0.0,,,,,,,,,26B,1,0,0,1,2001-07-09,2001-07-30,21
241764,A,NYM,NYM,BOP,REJ,UTF,,,,,32,Z,,2001-07-09,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,32Z,3,3,0,0,2001-06-08,2001-07-09,31
235730,A,NYM,NYM,BOP,CLD,DNY,,,,,34,A,2001-09-07,2001-08-24,2001-07-09,0,0,1,0,0,1,1,,0.0,1,46.0,1.0,,,,,,,,,34A,3,0,3,0,2001-03-22,2001-08-24,155
243874,R,BRO,OTV,NER,REJ,DHR,,,,,20,A,,2001-07-10,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20A,1,1,0,0,2001-07-09,2001-07-10,1
244568,F,NYM,NYM,NYM,CLO,WDN,,,,,18,A,2001-07-29,2001-07-19,2001-07-09,0,0,0,0,1,1,1,,0.0,1,10.0,1.0,,,,,,,,,18A,1,0,1,0,2001-07-09,2001-07-19,10
244319,F,NYM,NYM,NYM,REJ,WRL,,,,,20,C,,2001-07-14,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,20C,1,1,0,0,2001-07-09,2001-07-14,5
244318,F,NYM,NYM,NYM,REJ,WRL,,,,,20,C,,2001-07-14,2001-07-09,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,20C,1,1,0,0,2001-07-09,2001-07-14,5
240585,R,RBK,RBK,NER,CLD,DNY,,,,,26,Z,2001-08-05,2001-08-02,2001-07-06,0,0,1,0,0,1,1,0.0,0.0,1,27.0,1.0,0.0,,,,,,,,26Z,3,1,2,0,2001-05-24,2001-08-02,70
243649,F,RBK,RBK,RBK,REJ,WRL,OTH,,,,20,C,,2001-07-06,2001-07-06,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,20C,1,1,0,0,2001-07-06,2001-07-06,0
243632,F,RBK,RBK,RBK,CLD,DNY,,,,,21,A,2001-07-26,2001-07-13,2001-07-06,0,0,1,0,0,1,1,,0.0,1,7.0,1.0,,,,,,,,,21A,1,0,1,0,2001-07-06,2001-07-13,7
241391,R,OTV,OTV,NER,CLD,DNY,,,,,22,E,2001-08-05,2001-08-03,2001-07-06,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,22E,2,0,2,0,2001-06-06,2001-08-03,58
243673,F,BRO,BRO,BRO,REJ,CON,,,,,25,C,,2001-07-06,2001-07-06,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25C,1,1,0,0,2001-07-06,2001-07-06,0
243627,F,BRO,BRO,BRO,REJ,CON,INF,RSF,,,25,D,,2001-07-06,2001-07-06,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,25D,1,1,0,0,2001-07-06,2001-07-06,0
239347,A,OTV,OTV,BOP,CLD,DNY,,,,,10,Z,2001-09-03,2001-08-22,2001-07-05,0,0,1,0,0,1,1,,0.0,1,48.0,1.0,,,,,,,,,10Z,3,0,3,0,2001-05-10,2001-08-22,104
243510,F,RBK,RBK,RBK,CLD,DNY,,,,,31,Z,2001-07-25,2001-07-18,2001-07-05,0,0,1,0,0,1,1,,0.0,1,13.0,1.0,,,,,,,,,31Z,1,0,1,0,2001-07-05,2001-07-18,13
243846,R,BRO,BRO,NER,REJ,INS,,,,,10,B,,2001-07-10,2001-07-05,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10B,1,1,0,0,2001-07-05,2001-07-10,5
243397,F,OTV,OTV,OTV,CLD,DNY,,,,,34,Z,2001-07-23,2001-07-13,2001-07-03,0,0,1,0,0,1,1,,0.0,1,10.0,1.0,,,,,,,,,34Z,1,0,1,0,2001-07-03,2001-07-13,10
243353,F,BRO,BRO,BRO,REJ,ONE,CON,,,,31,Z,,2001-07-02,2001-07-02,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,31Z,1,1,0,0,2001-07-02,2001-07-02,0
235234,A,RBK,RBK,BOP,CLD,DNY,,,,,18,A,2001-08-28,2001-08-15,2001-06-29,0,0,1,0,0,1,1,,0.0,1,47.0,1.0,,,,,,,,,18A,5,2,3,0,2001-03-19,2001-08-15,149
243294,F,RBK,RBK,RBK,REJ,INF,RSF,,,,25,D,,2001-06-29,2001-06-29,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,25D,1,1,0,0,2001-06-29,2001-06-29,0
243249,F,BRO,BRO,BRO,REJ,CON,INF,,,,34,A,,2001-06-29,2001-06-29,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,34A,1,1,0,0,2001-06-29,2001-06-29,0
243220,F,OTV,OTV,OTV,CLD,DNY,,,,,34,B,2001-07-19,2001-07-12,2001-06-29,0,0,1,0,0,1,1,,0.0,1,13.0,1.0,,,,,,,,,34B,1,0,1,0,2001-06-29,2001-07-12,13
243173,F,BRO,BRO,BRO,REJ,CON,INF,RSF,,,26,C,,2001-06-28,2001-06-28,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,26C,1,1,0,0,2001-06-28,2001-06-28,0
243110,F,RBK,RBK,RBK,CLG,PVG,,,,,12,B,2001-07-18,2001-07-10,2001-06-28,0,0,0,1,0,1,1,,0.0,1,12.0,1.0,,,,,,,,,12B,1,0,0,1,2001-06-28,2001-07-10,12
242987,F,RBK,RBK,RBK,CLD,DNY,,,,,26,A,2001-08-06,2001-08-06,2001-06-27,0,0,1,0,0,1,1,,0.0,1,40.0,1.0,,,,,,,,,26A,1,0,1,0,2001-06-27,2001-08-06,40
243009,F,BRO,BRO,BRO,CLD,DNY,,,,,16,Z,2001-07-17,2001-07-13,2001-06-27,0,0,1,0,0,1,1,,0.0,1,16.0,1.0,,,,,,,,,16Z,1,0,1,0,2001-06-27,2001-07-13,16
242955,F,NYM,NYM,NYM,CLO,XPL,,,,,16,Z,2001-07-16,2001-07-18,2001-06-26,0,0,0,0,1,1,1,,0.0,1,22.0,0.0,,,,,,,,,16Z,1,0,1,0,2001-06-26,2001-07-18,22
243125,R,OTV,PHL,NER,CLD,DNY,,,,,20,D,2001-07-26,2001-07-25,2001-06-26,0,0,1,0,0,1,1,0.0,1.0,1,29.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2001-06-26,2001-07-25,29
242887,F,RBK,RBK,RBK,REJ,ONE,RSF,,,,26,Z,,2001-06-26,2001-06-26,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,26Z,1,1,0,0,2001-06-26,2001-06-26,0
242857,F,OTV,OTV,OTV,REJ,OTH,,,,,21,A,,2001-06-25,2001-06-25,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,21A,1,1,0,0,2001-06-25,2001-06-25,0
242855,F,OTV,OTV,OTV,REJ,IAT,RSF,,,,21,A,,2001-06-25,2001-06-25,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,21A,1,1,0,0,2001-06-25,2001-06-25,0
240142,R,RBK,RBK,NER,CLD,DNY,,,,,25,D,2001-07-25,2001-07-24,2001-06-25,0,0,1,0,0,1,1,0.0,0.0,1,29.0,1.0,0.0,,,,,,,,25D,3,1,2,0,2001-05-21,2001-07-24,64
239540,A,RBK,RBK,BOP,CLD,DNY,,,,,20,D,2001-08-24,2001-08-14,2001-06-25,0,0,1,0,0,1,1,,0.0,1,50.0,1.0,,,,,,,,,20D,2,0,2,0,2001-05-10,2001-08-14,96
236905,A,RBK,RBK,BOP,CLO,XPL,,,,,30,Z,2001-08-24,2001-08-16,2001-06-25,0,0,0,0,1,1,1,,0.0,1,52.0,1.0,,,,,,,,,30Z,3,0,3,0,2001-04-09,2001-08-16,129
242782,F,NYM,NYM,NYM,CLD,DNY,,,,,21,A,2001-07-12,2001-07-12,2001-06-22,0,0,1,0,0,1,1,,0.0,1,20.0,1.0,,,,,,,,,21A,1,0,1,0,2001-06-22,2001-07-12,20
242781,F,NYM,NYM,NYM,REJ,WRL,FRM,,,,20,C,,2001-06-25,2001-06-22,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,20C,1,1,0,0,2001-06-22,2001-06-25,3
242974,R,OTV,OTV,NER,CLD,DNY,,,,,20,B,2001-07-22,2001-07-20,2001-06-22,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20B,1,0,1,0,2001-06-22,2001-07-20,28
242993,R,BRO,BRO,NER,CLD,DNY,,,,,20,C,2001-07-21,2001-07-20,2001-06-21,0,0,1,0,0,1,1,0.0,0.0,1,29.0,1.0,0.0,,,,,,,,20C,1,0,1,0,2001-06-21,2001-07-20,29
242530,F,OTV,OTV,OTV,CLG,GRT,,,,,15,D,2001-07-10,2001-06-27,2001-06-20,0,0,0,1,0,1,1,,0.0,1,7.0,1.0,,,,,,,,,15D,1,0,0,1,2001-06-20,2001-06-27,7
242649,R,CNK,BRO,NER,CLD,DNY,,,,,20,E,2001-07-20,2001-07-19,2001-06-20,0,0,1,0,0,1,1,0.0,1.0,1,29.0,1.0,0.0,,,,,,,,20E,1,0,1,0,2001-06-20,2001-07-19,29
237837,R,OTV,OTV,NER,CLD,DNY,,,,,26,A,2001-07-20,2001-07-20,2001-06-20,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,26A,3,1,1,1,2001-04-19,2001-07-20,92
242185,F,OTV,OTV,OTV,CLG,PAR,,,,,27,A,2001-07-10,2001-07-03,2001-06-20,0,0,0,1,0,1,1,,0.0,1,13.0,1.0,,,,,,,,,27A,2,1,0,1,2001-06-15,2001-07-03,18
242780,F,NYM,NYM,NYM,REJ,MLT,,,,,33,H,,2001-06-25,2001-06-20,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33H,1,1,0,0,2001-06-20,2001-06-25,5
241763,R,OTV,OTV,NER,REJ,INS,,,,,34,Z,,2001-06-21,2001-06-18,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34Z,2,2,0,0,2001-06-11,2001-06-21,10
242616,R,BRO,BRO,NER,REJ,INS,,,,,10,Z,,2001-06-21,2001-06-18,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10Z,1,1,0,0,2001-06-18,2001-06-21,3
241757,R,OTV,OTV,NER,REJ,UTR,,,,,34,Z,,2001-06-21,2001-06-18,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,34Z,2,2,0,0,2001-06-11,2001-06-21,10
242526,R,BRO,BRO,NER,CLD,DNY,,,,,20,C,2001-07-18,2001-07-18,2001-06-18,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,20C,1,0,1,0,2001-06-18,2001-07-18,30
242520,R,NYM,BRO,NER,CLD,DNY,,,,,20,E,2001-07-18,2001-07-17,2001-06-18,0,0,1,0,0,1,1,0.0,1.0,1,29.0,1.0,0.0,,,,,,,,20E,1,0,1,0,2001-06-18,2001-07-17,29
237133,R,NYM,NYM,NER,REJ,UTR,,,,,25,B,,2001-06-20,2001-06-18,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,25B,2,1,0,1,2001-04-10,2001-06-20,71
233958,A,CNK,MIL,BOP,CLD,DNY,,,,,20,E,2001-08-17,2001-08-15,2001-06-18,0,0,1,0,0,1,1,,1.0,1,58.0,1.0,,,,,,,,,20E,4,2,2,0,2001-02-26,2001-08-15,170
242045,F,RBK,RBK,RBK,REJ,INF,OTH,,,,13,B,,2001-06-14,2001-06-14,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,13B,1,1,0,0,2001-06-14,2001-06-14,0
242075,F,BRO,BRO,BRO,REJ,INF,RSF,,,,26,C,,2001-06-14,2001-06-14,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,26C,1,1,0,0,2001-06-14,2001-06-14,0
237663,R,OTV,OTV,NER,REJ,UTR,,,,,34,Z,,2001-06-18,2001-06-14,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,34Z,3,2,1,0,2001-04-18,2001-06-18,61
236590,R,BRO,BRO,NER,CLD,DNY,,,,,26,A,2001-07-14,2001-07-13,2001-06-14,0,0,1,0,0,1,1,0.0,0.0,1,29.0,1.0,0.0,,,,,,,,26A,3,1,1,1,2001-04-03,2001-07-13,101
238607,A,OTV,OTV,BOP,CLD,DNY,,,,,20,D,2001-08-12,2001-07-31,2001-06-13,0,0,1,0,0,1,1,,0.0,1,48.0,1.0,,,,,,,,,20D,2,0,2,0,2001-04-25,2001-07-31,97
242134,R,OTV,OTV,NER,CLD,DNY,,,,,20,A,2001-07-13,2001-07-13,2001-06-13,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,20A,1,0,1,0,2001-06-13,2001-07-13,30
241674,F,OTV,OTV,OTV,CLO,XPL,,,,,31,A,2001-07-02,2001-06-22,2001-06-12,0,0,0,0,1,1,1,,0.0,1,10.0,1.0,,,,,,,,,31A,2,1,1,0,2001-06-08,2001-06-22,14
241243,R,NYM,NYM,NER,REJ,INS,,,,,34,A,,2001-07-11,2001-06-11,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34A,2,2,0,0,2001-06-01,2001-07-11,40
242293,R,NYM,NYM,NER,REJ,INS,WRL,,,,21,A,,2001-06-18,2001-06-11,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,21A,1,1,0,0,2001-06-11,2001-06-18,7
242279,F,NYM,NYM,NYM,CLO,XPL,,,,,33,H,2001-07-01,2001-06-19,2001-06-11,0,0,0,0,1,1,1,,0.0,1,8.0,1.0,,,,,,,,,33H,1,0,1,0,2001-06-11,2001-06-19,8
241751,F,OTV,OTV,OTV,REJ,WRL,,,,,20,A,,2001-06-11,2001-06-11,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,20A,1,1,0,0,2001-06-11,2001-06-11,0
241712,F,RBK,RBK,RBK,REJ,INF,RSF,,,,26,B,,2001-06-11,2001-06-11,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,26B,1,1,0,0,2001-06-11,2001-06-11,0
235604,A,OTV,OTV,BOP,CLD,DNY,,,,,26,B,2001-07-21,2001-06-28,2001-06-11,0,0,1,0,0,1,1,,0.0,1,17.0,1.0,,,,,,,,,26B,4,1,2,1,2001-03-22,2001-06-28,98
235096,A,RBK,RBK,BOP,CLD,DNY,,,,,34,Z,2001-08-10,2001-07-31,2001-06-11,0,0,1,0,0,1,1,,0.0,1,50.0,1.0,,,,,,,,,34Z,4,1,3,0,2001-03-15,2001-07-31,138
236809,A,RBK,RBK,BOP,CLD,DNY,,,,,20,D,2001-08-07,2001-07-27,2001-06-08,0,0,1,0,0,1,1,,0.0,1,49.0,1.0,,,,,,,,,20D,3,1,2,0,2001-04-05,2001-07-27,113
241715,F,NYM,NYM,NYM,CLO,MOT,,,,,33,E,2001-06-28,2001-06-19,2001-06-08,0,0,0,0,1,1,1,,0.0,1,11.0,1.0,,,,,,,,,33E,1,0,1,0,2001-06-08,2001-06-19,11
241621,F,BRO,BRO,BRO,REJ,WRL,OTH,,,,20,D,,2001-06-08,2001-06-07,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,20D,1,1,0,0,2001-06-07,2001-06-08,1
234107,A,BRO,BRO,BOP,REJ,UTR,,,,,20,D,,2001-06-07,2001-06-07,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,20D,3,3,0,0,2001-02-27,2001-06-07,100
241788,R,RBK,RBK,NER,REJ,INS,SEN,OTH,,,25,D,,2001-06-11,2001-06-06,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,25D,1,1,0,0,2001-06-06,2001-06-11,5
241789,R,BRO,BRO,NER,REJ,INS,,,,,25,F,,2001-06-11,2001-06-06,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25F,1,1,0,0,2001-06-06,2001-06-11,5
237995,R,BRO,BRO,NER,CLG,PAR,,,,,21,A,2001-07-06,2001-07-06,2001-06-06,0,0,0,1,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,21A,2,0,1,1,2001-04-23,2001-07-06,74
241569,R,BRO,BRO,NER,REJ,INS,SEN,,,,26,B,,2001-06-07,2001-06-06,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,26B,1,1,0,0,2001-06-06,2001-06-07,1
241473,F,OTV,OTV,OTV,CLD,DNY,,,,,21,A,2001-06-26,2001-06-08,2001-06-06,0,0,1,0,0,1,1,,0.0,1,2.0,1.0,,,,,,,,,21A,1,0,1,0,2001-06-06,2001-06-08,2
241792,R,BRO,BRO,NER,REJ,FRM,INS,,,,15,D,,2001-06-11,2001-06-06,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15D,1,1,0,0,2001-06-06,2001-06-11,5
241350,F,OTV,OTV,OTV,CLO,WDN,,,,,11,D,2001-07-15,2003-01-29,2001-06-05,0,0,0,0,1,1,1,,0.0,1,603.0,0.0,,,,,,,,,11D,1,0,1,0,2001-06-05,2003-01-29,603
241351,F,OTV,OTV,OTV,CLD,DNY,,,,,13,B,2001-06-25,2001-06-11,2001-06-05,0,0,1,0,0,1,1,,0.0,1,6.0,1.0,,,,,,,,,13B,1,0,1,0,2001-06-05,2001-06-11,6
239019,R,RBK,RBK,NER,REJ,IRQ,RSR,OTH,,,30,Z,,2001-06-12,2001-06-04,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,30Z,2,1,1,0,2001-05-07,2001-06-12,36
